id,name,description
1286,GREATER GRACE CHURCH KATHMANDU NEPAL,"GREATER GRACE CHURCH KATHMANDU NEPAL is a well-known location, located at pepsicola kaathamaadaau mahaanagara paalaikaa à¥©à¥¨ paepasaikaolaa, 44600, naepaala. It offers a variety of experiences for visitors. GREATER GRACE CHURCH KATHMANDU NEPAL is a well-known location, located at pepsicola kaathamaadaau mahaanagara paalaikaa à¥©à¥¨ paepasaikaolaa, 44600, naepaala. It offers a variety of experiences for visitors. GREATER GRACE CHURCH KATHMANDU NEPAL is a well-known location, located at pepsicola kaathamaadaau mahaanagara paalaikaa à¥©à¥¨ paepasaikaolaa, 44600, naepaala. It offers a variety of experiences for visitors. GREATER GRACE CHURCH KATHMANDU NEPAL is a well-known location, located at pepsicola kaathamaadaau mahaanagara paalaikaa à¥©à¥¨ paepasaikaolaa, 44600, naepaala. It offers a variety of experiences for visitors. GREATER GRACE CHURCH KATHMANDU NEPAL is a well-known location, located at pepsicola kaathamaadaau mahaanagara paalaikaa à¥©à¥¨ paepasaikaolaa, 44600, naepaala. It offers a variety of experiences for visitors. GREATER GRACE CHURCH KATHMANDU NEPAL is a well-known location, located at pepsicola kaathamaadaau mahaanagara paalaikaa à¥©à¥¨ paepasaikaolaa, 44600, naepaala. It offers a variety of experiences for visitors. GREATER GRACE CHURCH KATHMANDU NEPAL is a well-known location, located at pepsicola kaathamaadaau mahaanagara paalaikaa à¥©à¥¨ paepasaikaolaa, 44600, naepaala. It offers a variety of experiences for visitors. GREATER GRACE CHURCH KATHMANDU NEPAL is a well-known location, located at pepsicola kaathamaadaau mahaanagara paalaikaa à¥©à¥¨ paepasaikaolaa, 44600, naepaala. It offers a variety of experiences for visitors. church worship center of Nepal. Very good ss Worship place"
1287,Gadhi,"Gadhi is a well-known location, located at Gadhi 45800, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
1288,Gadhimai Temple,"Gadhimai Temple is a well-known location, located at X978+967, Garuda-Samanpur Road, samanapauura 44500, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
1289,Gadtara,"Gadtara is a well-known location, located at Modi 6, tailaahaara, naepaala. It is known for being a  picnic. It offers a variety of experiences for visitors."
1290,"Gagan Batika, Nagbahal","Gagan Batika, Nagbahal is a well-known location, located at M8GF+8G5, Nagabahal - Nyadha Galli, Lalitpur 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Gagan Batika, Nagbahal is a well-known location, located at M8GF+8G5, Nagabahal - Nyadha Galli, Lalitpur 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Gagan Batika, Nagbahal is a well-known location, located at M8GF+8G5, Nagabahal - Nyadha Galli, Lalitpur 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Gagan Batika, Nagbahal is a well-known location, located at M8GF+8G5, Nagabahal - Nyadha Galli, Lalitpur 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Gagan Batika, Nagbahal is a well-known location, located at M8GF+8G5, Nagabahal - Nyadha Galli, Lalitpur 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Gagan Batika, Nagbahal is a well-known location, located at M8GF+8G5, Nagabahal - Nyadha Galli, Lalitpur 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Gagan Batika, Nagbahal is a well-known location, located at M8GF+8G5, Nagabahal - Nyadha Galli, Lalitpur 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Gagan Batika, Nagbahal is a well-known location, located at M8GF+8G5, Nagabahal - Nyadha Galli, Lalitpur 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Gagan Batika, nestled in the quaint area of Nagbahal in Patan, is a hidden gem that offers a serene escape from the bustling urban life of Kathmandu Valley. Despite being situated in the heart of a vibrant city, Gagan Batika exudes a sense of tranquility and peace that is rarely found in such close proximity to urban chaos.

The entrance to Gagan Batika is unassuming, almost like a secret waiting to be discovered. As you step inside, you are greeted by a lush garden adorned with a variety of plants and flowers, creating a natural oasis that instantly calms the senses. The sound of chirping birds and the gentle rustling of leaves replace the usual city noise, providing a soothing backdrop for relaxation and reflection.

One of the most striking features of Gagan Batika is its traditional Newari architecture. The beautifully restored buildings, with their intricately carved wooden windows and doors, showcase the rich cultural heritage of the area. The open courtyards, lined with antique artifacts and traditional decor, invite visitors to pause and admire the craftsmanship that has stood the test of time.

Despite its central location, Gagan Batika feels like a world apart. The peaceful ambiance is enhanced by the presence of meditation and yoga spaces, where one can engage in practices that nurture the mind and soul. The calm environment is perfect for unwinding, reading a book, or simply enjoying a moment of solitude away from the city's hustle and bustle.

Gagan Batika also serves as a cultural hub, hosting various workshops, art exhibitions, and community events. These activities not only promote local talent but also provide a platform for cultural exchange and learning. The sense of community is palpable, with both locals and visitors coming together to celebrate art, culture, and mindfulness.

What makes Gagan Batika truly special is its ability to offer a peaceful retreat without being disconnected from the conveniences of city life. Excellent cafes, local eateries, and shops are just a short walk away, making it an ideal spot for those seeking a balance between tranquility and accessibility.

In conclusion, Gagan Batika is an unfound gem in the middle of a big city, offering a peaceful sanctuary that blends natural beauty, cultural richness, and community spirit. It is a place where time seems to slow down, allowing visitors to experience the quiet joys of life amidst the vibrant urban landscape of Patan. Whether you are a resident or a traveler, a visit to Gagan Batika promises a rejuvenating experience that lingers long after you leave. It know looks better and beautiful than before.. All the new things were great addition to the place... Beautiful places to explore #hometown Clean and green..but not welcoming sense..not appealing.. Surprisingly great open place with in the crowded city Nagbahal one of the best organized community in Patan. Enjoing with family everyday garden in core area"
1291,Gah Hiti,"Gah Hiti is a well-known location, located at M9MM+G6C, Unnamed Road, madhayapaura thaimaii 44600, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
1292,Gahana Pokhari Pond,"Natural Landmark Gahana Pokhari, located in Handigaun, Kathmandu, has a rich historical background that dates back to ancient times. It is particularly known for its association with the Gahana Khojne Jatra (Search for Ornaments festival), celebrated annually by the Newari community.
Ancient Significance: Handigaun, where Gahana Pokhari is situated, was once the ancient capital of Nepal during the reign of the Verma, Gupta, and Licchavi kings until the 8th century. The area is steeped in history, reflecting the cultural wealth of its past.
Cultural Mythology: The pond is linked to a local legend involving Goddess Tundal Devi, who is said to have lost her jewelry while swimming in the pond with her sisters. This myth forms the basis of the ""Gahana Khojne Jatra"", where devotees reenact the search for her lost ornaments during the festival."
1293,Gaighat Falls,"Gaighat Falls is a well-known location, located at 7C7J+553, haraichaaura 33300, naepaala. It is known for being a  trek. It offers a variety of experiences for visitors."
1294,"Gaighat, Udayapur","Gaighat, Udayapur is a well-known location, located at QMRX+MH3, taraiyaugaa 56300, naepaala. It offers a variety of experiences for visitors."
1295,Gaighata Shoreeepur,"Gaighata Shoreeepur is a well-known location, located at XG22+392, sharaiipaura 45800, naepaala. It is known for being a  zoo. It offers a variety of experiences for visitors."
1296,Gairi Pipal,"Gairi Pipal is a well-known location, located at J46P+QJP, Kawaswati 33000, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
1297,Gairibari jharana,Natural Landmark Gauribari Jharana is the Beautiful waterfall Jharana located in Chitwan. This is waterfall is better to spend your time during summer.
1298,Gairigadh suspension bridge,"Gairigadh suspension bridge is a well-known location, located at 6W28+4F, daipaayala sailagadhaii 10800, naepaala. It is known for being a  hike. It offers a variety of experiences for visitors."
1299,"Gairigaun, Chautara Sangachokgadhi","Gairigaun, Chautara Sangachokgadhi is a well-known location, located at QMGV+CWH, chaautaaraa 45306, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
1300,Gairikhola Bridge,"Gairikhola Bridge is a well-known location, located at 4CCV+GFG, Road, chanadarapaura 44500, naepaala. It is known for being a  museum. It offers a variety of experiences for visitors."
1301,"Gairikhoriya(Koiralaphant),Lamjung,Nepal.","Gairikhoriya(Koiralaphant),Lamjung,Nepal. is a well-known location, located at 48XF+FGX, Koiralaphant 33600, naepaala. It offers a variety of experiences for visitors. Gairikhoriya(Koiralaphant),Lamjung,Nepal. is a well-known location, located at 48XF+FGX, Koiralaphant 33600, naepaala. It offers a variety of experiences for visitors. Gairikhoriya(Koiralaphant),Lamjung,Nepal. is a well-known location, located at 48XF+FGX, Koiralaphant 33600, naepaala. It offers a variety of experiences for visitors. Gairikhoriya(Koiralaphant),Lamjung,Nepal. is a well-known location, located at 48XF+FGX, Koiralaphant 33600, naepaala. It offers a variety of experiences for visitors. Gairikhoriya(Koiralaphant),Lamjung,Nepal. is a well-known location, located at 48XF+FGX, Koiralaphant 33600, naepaala. It offers a variety of experiences for visitors. Gairikhoriya(Koiralaphant),Lamjung,Nepal. is a well-known location, located at 48XF+FGX, Koiralaphant 33600, naepaala. It offers a variety of experiences for visitors. Our ancestral property. The land of my birth and our ancestral property. Our ancestral property. Our ancestral property"
