3523,SUKRAULI SMALL DAM,"SUKRAULI SMALL DAM is a well-known location, located at GJQF+X4F, saukaraaulaii 33007, naepaala. It is known for being a  amusement_park. It offers a variety of experiences for visitors."
3526,Sabha Pokhari,"Sabha Pokhari is a well-known location, located at GF34+MR, sabhaapaokharaii 56900, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
3527,Sabha Pokhari Temple,"Sabha Pokhari Temple is a well-known location, located at 493V+P9, phaulaeka 56800, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
3529,Sachin Art Gallery,"Sachin Art Gallery is a well-known location, located at Syangja- Sataun Road, Putalibazar 33800, Nepal. It is known for being a art_gallery, point_of_interest, establishment. It offers a variety of experiences for visitors."
3530,Sadhuholi Simsar Tourism Area,"Sadhuholi Simsar Tourism Area is a well-known location, located at MPMF+Q6W, Unnamed Road, lakhanapaura, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
3531,Sadhukuti Temple Jhapa,"Sadhukuti Temple Jhapa is a well-known location, located at P26V+J27, Kalish Than Road, baudhawaarae 57200, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
3532,Safal Park,"Safal Park is a well-known location, located at M864+FXP, Lalitpur 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Safal Park is a well-known location, located at M864+FXP, Lalitpur 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Safal Park is a well-known location, located at M864+FXP, Lalitpur 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Safal Park is a well-known location, located at M864+FXP, Lalitpur 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Safal Park is a well-known location, located at M864+FXP, Lalitpur 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Safal Park is a well-known location, located at M864+FXP, Lalitpur 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Safal Park is a well-known location, located at M864+FXP, Lalitpur 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Safal Park is a well-known location, located at M864+FXP, Lalitpur 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Residential place, near Nepal Medicity... Its not a park to hang around. It is justa community park..inside there is a binayak temple and few benches  to seat... Great for families Help get fresh air sometimes. Qiute a silent place to relax People should visit. Some It's okay"
3533,Safari Chitwan,"Safari Chitwan is a well-known location, located at G9H3+MM4 Route Patithani, 44200, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
3537,Sagurigadhi Picnic Park,"Sagurigadhi Picnic Park is a well-known location, located at W9CJ+5RW, khauwaaphaoka 56800, naepaala. It is known for being a  picnic. It offers a variety of experiences for visitors."
3538,Sahalkot Church,"Sahalkot Church is a well-known location, located at RX36+37, sahaalakaota 32500, naepaala. It is known for being a  church. It offers a variety of experiences for visitors."
3539,Sahani Arts Bhairahawa,"Sahani Arts Bhairahawa is a well-known location, located at paraasaii raoda, saidadhaarathanagara 32900, naepaala. It is known for being a  art_gallery. It offers a variety of experiences for visitors."
3540,Sahari Harit Park,"Sahari Harit Park is a well-known location, located at M99P+G7P, ananatalaingagaeshawara, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
3542,Sahayoginagar Park,"Sahayoginagar Park is a well-known location, located at M8JP+2VH, Kathmandu 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Sahayoginagar Park is a well-known location, located at M8JP+2VH, Kathmandu 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Sahayoginagar Park is a well-known location, located at M8JP+2VH, Kathmandu 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Sahayoginagar Park is a well-known location, located at M8JP+2VH, Kathmandu 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Sahayoginagar Park is a well-known location, located at M8JP+2VH, Kathmandu 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Sahayoginagar Park is a well-known location, located at M8JP+2VH, Kathmandu 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Sahayoginagar Park is a well-known location, located at M8JP+2VH, Kathmandu 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Sahayoginagar Park is a well-known location, located at M8JP+2VH, Kathmandu 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Its nice and quiet Good app Nice place to relax and walking. Get Fresh air here. Mahadebsthan temple Very good Peace."
3544,Sahid Memorial Park,"park, point_of_interest, establishment Sahid Memorial Park is dedicated to the martyrs of Bhojpur and Nepal. The park is a place of reflection and commemoration, surrounded by beautiful gardens and monuments."
3545,Sahid Park,"Sahid Park is a well-known location, located at M7JC+QH9, kaiirataipaura 44600, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
3546,Sahid Smarak Park,"Sahid Smarak Park is a well-known location, located at M8Q2+8GM, Lalitpur 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors."
3547,Sahid Smarak Stambha,"Sahid Smarak Stambha is a well-known location, located at X8CV+9CJ, Dharan Dhankuta Hwy, dhanakautaa 56800, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
3548,"Sahid Smirti Park, Gajuri","Sahid Smirti Park, Gajuri is a well-known location, located at 4V55+7R2, Pyuthan 22300, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors."
3550,Sahid Smriti Park DHAULAGIRI BAGLUNG,"park, point_of_interest, establishment Sahid Smriti Park, situated in Baglung, Nepal, is a memorial park dedicated to honoring the martyrs who sacrificed their lives for the nation's freedom and development. The park features commemorative statues, plaques, and well-maintained gardens, serving as a place for reflection and remembrance. It also hosts annual ceremonies and events to pay tribute to the fallen heroes."
3552,Sahpur chauk,"Sahpur chauk is a well-known location, located at WMJ8+PF, dhanakaaula pachhawaaraii 45800, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
3553,Sailung Mangau,"Sailung Mangau is a well-known location, located at H2F2+W3R, shaailaungaeshawaora 45500, naepaala. It is known for being a  church. It offers a variety of experiences for visitors."
3554,Sailung shaailaunga dolakha,"Sailung shaailaunga dolakha is a well-known location, located at HX7G+CP, dadhauwaa 45500, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
3555,Sailungeshwor Mahadev,"Sailungeshwor Mahadev is a well-known location, located at HX6F+HRR, shaailaungaeshawaora 45500, naepaala. It offers a variety of experiences for visitors."
3557,Sainamaina Hill Park,"Sainamaina Hill Park is a well-known location, located at M9X4+GF, saainaamaainaa 32900, naepaala. It is known for being a  trek. It offers a variety of experiences for visitors."
3558,Sainamaina Spring Water World and Resort,"Sainamaina Spring Water World and Resort is a well-known location, located at Bayarkatti, saainaamaainaa 32900, naepaala. It is known for being a  amusement_park. It offers a variety of experiences for visitors."
3561,Saipal Base Camp(East),"Saipal Base Camp(East) is a well-known location, located at VHVM+CP, kaanadaa 10600, naepaala. It is known for being a  hike. It offers a variety of experiences for visitors."
3562,Saiter dil,"Saiter dil is a well-known location, located at J9J3+29P, gaodaawaraii 44700, naepaala. It is known for being a  hike. It offers a variety of experiences for visitors."
3563,Sajghat picnic sport,"Sajghat picnic sport is a well-known location, located at 73H2+PQ, saanaagaauà¤ 10800, naepaala. It is known for being a  picnic. It offers a variety of experiences for visitors."
3569,Salhesh Temple,"Salhesh Temple is a well-known location, located at M646+V99, sairaahaa 56500, naepaala. It offers a variety of experiences for visitors."
3570,Salik Chowk Park,"Salik Chowk Park is a well-known location, located at M7WG+PVP, Kathmandu 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Salik Chowk Park is a well-known location, located at M7WG+PVP, Kathmandu 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Salik Chowk Park is a well-known location, located at M7WG+PVP, Kathmandu 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Salik Chowk Park is a well-known location, located at M7WG+PVP, Kathmandu 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Salik Chowk Park is a well-known location, located at M7WG+PVP, Kathmandu 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Salik Chowk Park is a well-known location, located at M7WG+PVP, Kathmandu 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Salik Chowk Park is a well-known location, located at M7WG+PVP, Kathmandu 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Salik Chowk Park is a well-known location, located at M7WG+PVP, Kathmandu 44600, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. You can find the fresh vegetables here in Carts. Except this you can find the easy for Syuchatar. City view from height but quite a noisy area There is my uncle's house and I have gone here so many times with my little sister|| She had a great day there.â¤ï¸â¤ï¸ A very great playground for kids, clean and well managed. This is the only place where kids canenjoy safely and its very near to ganga school elemntary and highschool too. Our favorite place to visit with my friends. Nice place with a park and small local market. Nice place to hang around. It's good looking area Its ok the environment is fairly clean and lots of childern as well as adult are there."
